0,547
0,569
0,577
0,597
0,62
0,629
0,63
0,642
0,66
0,663
0,663
0,665
0,667
0,676
0,68
0,682
0,72
0,735
0,737
0,751
0,751
0,751
0,769
0,769
0,772
0,774
0,775
0,789
0,789
0,798
0,798
0,805
0,807
0,807
0,807
0,811
0,814
0,815
0,816
0,826
0,828
0,84
0,874
0,877
0,882
0,884
0,884
0,884
0,885
0,893
0,923
0,926
0,941
0,955
0,966
0,981
1,014
1,018
1,024
1,039
1,057
1,065
1,093
1,145
1,223
