369,73532	178305
369,87573	180080
370,01614	180949
370,15656	180912
370,29694	181789
370,43732	181294
370,5777	182071
370,71808	182450
370,85843	183162
370,99878	183668
371,13913	183287
371,27948	183397
371,4198	183541
371,56012	184233
371,70044	185207
371,84073	185655
371,98102	186689
372,12131	187208
372,2616	188058
372,40189	188340
372,54214	189254
372,6824	189451
372,82263	189714
372,96289	190381
373,10312	190840
373,24335	191370
373,38354	192047
373,52377	192045
373,66397	192563
373,80414	193699
373,94434	193721
374,0845	193607
374,22467	194333
374,36484	194939
374,50497	195828
374,64514	195587
374,78525	196073
374,92538	196719
375,06549	196878
375,20563	198248
375,3457	198202
375,48581	199019
375,62589	200416
375,76596	200548
375,90604	201384
376,04611	202030
376,18616	202369
376,3262	204171
376,46625	204451
376,60626	205242
376,74628	205602
376,88629	206077
377,02631	206532
377,16629	207434
377,3063	208163
377,44626	208824
377,58624	209393
377,7262	210048
377,86615	210820
378,0061	211132
378,14606	211714
378,28598	212818
378,4259	213371
378,56583	214565
378,70572	215082
378,84561	216069
378,9855	216752
379,1254	218380
379,26526	219131
379,40512	219690
379,54498	220104
379,68484	220597
379,82468	221860
379,96451	222491
380,10434	222980
380,24414	224184
380,38397	224762
380,52377	225277
380,66354	226129
380,80334	226594
380,94312	227717
381,08289	228337
381,22263	228906
381,3624	229707
381,50214	230612
381,64188	231323
381,78159	232569
381,9213	233309
382,061	234135
382,20071	235369
382,34042	236116
382,4801	237032
382,61978	238018
382,75943	239362
382,89911	240132
383,03876	241206
383,17841	242595
383,31802	243553
383,45767	244659
383,59729	246802
383,73688	247643
383,8765	248772
384,01608	250092
384,15567	251722
384,29526	253762
384,43481	254984
384,57437	256512
384,71393	257495
384,85349	259559
384,99301	260297
385,13254	262062
385,27206	263680
385,41159	265212
385,55109	266440
385,69058	266496
385,83008	267478
385,96954	268439
386,10901	269851
386,24847	271013
386,38794	272703
386,52737	274189
386,66681	275428
386,80624	276519
386,94565	278330
387,08508	279908
387,22449	281424
387,36386	283439
387,50327	285104
387,64264	287369
387,78201	288633
387,92139	289537
388,06073	292024
388,20007	293455
388,33942	296010
388,47873	297039
388,61807	298543
388,75739	299647
388,8967	301888
389,03598	303838
389,17526	304979
389,31454	307119
389,45383	308939
389,59308	310371
389,73233	312151
389,87158	313466
390,01083	315384
390,15005	316827
390,28928	319844
390,4285	321275
390,56769	323062
390,70688	325011
390,84607	326480
390,98526	328873
391,12442	330894
391,26358	332342
391,40274	333686
391,5419	335684
391,68103	337821
391,82016	339503
391,95929	341815
392,09839	343215
392,23749	345493
392,37659	347453
392,51569	348774
392,65475	351669
392,79382	353710
392,93289	356221
393,07196	357840
393,211	360752
393,35004	362954
393,48907	364576
393,62808	366872
393,76709	368299
393,9061	370596
394,0451	373132
394,18408	375004
394,32306	376781
394,46204	379109
394,60101	380705
394,73996	383108
394,87891	385141
395,01785	387616
395,15677	392248
395,29568	394492
395,4346	397400
395,57352	399891
395,7124	401166
395,85129	403959
395,99017	406221
396,12903	409711
396,26791	412815
396,40677	414257
396,54559	417001
396,68445	419677
396,82327	421924
396,9621	424960
397,10089	427003
397,23969	429533
397,37848	432094
397,51727	433497
397,65607	435905
397,79483	437522
397,93359	440220
398,07233	443107
398,21109	445353
398,34982	448722
398,48856	451259
398,62726	454705
398,76596	457117
398,90466	460936
399,04337	463670
399,18207	467574
399,32074	470395
399,45941	471745
399,59805	474135
399,73672	477448
399,87537	480296
400,01398	481793
400,15262	486089
400,29123	488103
400,42984	490017
400,56845	492392
400,70703	494693
400,84561	496831
400,98419	499724
401,12277	502180
401,26132	505574
401,39987	507497
401,53842	509925
401,67694	512416
401,81546	514818
401,95398	518420
402,0925	521642
402,23099	524798
402,36948	527116
402,50797	530034
402,64642	533562
402,78488	535784
402,92334	539087
403,0618	542880
403,20023	545442
403,33868	549526
403,47708	553749
403,61551	557943
403,75391	561275
403,8923	565281
404,0307	567461
404,16907	570948
404,30743	574375
404,4458	577025
404,58417	580800
404,7225	584735
404,86084	587929
404,99918	591857
405,13748	596161
405,27582	601514
405,41412	604740
405,5524	607437
405,6907	610734
405,82898	613565
405,96722	615570
406,1055	618204
406,24374	620534
406,38199	623965
406,52023	627053
406,65845	633033
406,79666	637380
406,93488	641810
407,07309	644496
407,21127	647614
407,34946	651423
407,48764	655215
407,62579	658218
407,76395	661371
407,9021	666509
408,04025	670157
408,17838	673002
408,3165	676596
408,45462	680368
408,59271	683270
408,73083	685933
408,86893	687769
409,00699	692679
409,14508	695144
409,28314	699201
409,42117	702268
409,55923	705431
409,69727	708042
409,8353	711198
409,97333	716306
410,11133	719880
410,24933	722448
410,38733	726883
410,52533	730513
410,6633	735340
410,80127	738914
410,93924	742557
411,07718	745143
411,21512	746220
411,35306	749975
411,49097	753105
411,62891	756974
411,76682	758366
411,90469	762989
412,0426	765468
412,18048	768627
412,31836	770741
412,45624	775055
412,59409	778340
412,73193	782113
412,86978	785756
413,0076	787140
413,14542	790190
413,28323	795316
413,42105	800030
413,55884	803324
413,69662	807540
413,83441	810485
413,97217	812426
414,10995	816835
414,24768	819508
414,38544	822916
414,52316	825708
414,66089	829737
414,79861	833503
414,93634	836150
415,07404	840733
415,21173	843658
415,34943	847264
415,48709	849597
415,62476	851740
415,76242	853143
415,90005	858184
416,03772	863846
416,17532	869488
416,31296	875474
416,45056	879039
416,5882	881659
416,72577	883994
416,86337	888957
417,00095	895428
417,13852	900690
417,27609	907648
417,41364	912228
417,55118	916230
417,68872	921241
417,82626	925399
417,96378	930100
418,10129	935812
418,23877	941085
418,37628	947616
418,51376	952577
418,65125	958624
418,7887	963377
418,92618	969905
419,0636	972895
419,20105	976514
419,3385	983064
419,47592	989770
419,61331	993867
419,75073	997880
419,88812	1,00307e+06
420,02551	1,00792e+06
420,1629	1,01202e+06
420,30026	1,01774e+06
420,43762	1,02121e+06
420,57498	1,02486e+06
420,71234	1,02926e+06
420,84967	1,03355e+06
420,987	1,03944e+06
421,12433	1,046e+06
421,26163	1,0518e+06
421,39893	1,05493e+06
421,53622	1,05963e+06
421,67349	1,06494e+06
421,81079	1,07126e+06
421,94806	1,0739e+06
422,0853	1,07839e+06
422,22256	1,08338e+06
422,3598	1,0898e+06
422,49704	1,09314e+06
422,63425	1,0979e+06
422,77145	1,10377e+06
422,90866	1,1092e+06
423,04587	1,11552e+06
423,18304	1,1209e+06
423,32022	1,1262e+06
423,4574	1,13029e+06
423,59457	1,13496e+06
423,73172	1,14239e+06
423,86887	1,15046e+06
424,00601	1,16053e+06
424,14313	1,17e+06
424,28024	1,17679e+06
424,41736	1,18279e+06
424,55444	1,18848e+06
424,69156	1,19612e+06
424,82861	1,20104e+06
424,9657	1,20821e+06
425,10275	1,21508e+06
425,23981	1,21912e+06
425,37686	1,22606e+06
425,51392	1,23292e+06
425,65094	1,23819e+06
425,78796	1,24864e+06
425,92496	1,25586e+06
426,06198	1,26101e+06
426,19897	1,26774e+06
426,33597	1,27642e+06
426,47293	1,28169e+06
426,60989	1,28622e+06
426,74686	1,29159e+06
426,88382	1,29967e+06
427,02075	1,30597e+06
427,15768	1,31216e+06
427,29462	1,31972e+06
427,43152	1,3243e+06
427,56842	1,33088e+06
427,70532	1,33674e+06
427,84222	1,34163e+06
427,9791	1,347e+06
428,11597	1,35235e+06
428,25284	1,35704e+06
428,38968	1,3637e+06
428,52652	1,36872e+06
428,66336	1,37275e+06
428,8002	1,38175e+06
428,93701	1,38722e+06
429,07382	1,39366e+06
429,21063	1,40031e+06
429,34741	1,40772e+06
429,48419	1,41485e+06
429,62097	1,42e+06
429,75772	1,42834e+06
429,8945	1,43565e+06
430,03125	1,44029e+06
430,16797	1,44628e+06
430,30472	1,4516e+06
430,44144	1,45886e+06
430,57812	1,46404e+06
430,71484	1,46978e+06
430,85153	1,477e+06
430,98822	1,48299e+06
431,12491	1,48686e+06
431,26157	1,49259e+06
431,39822	1,49556e+06
431,53488	1,4998e+06
431,67151	1,50509e+06
431,80814	1,51126e+06
431,94476	1,51509e+06
432,08139	1,52117e+06
432,21799	1,52571e+06
432,35458	1,53245e+06
432,49118	1,53828e+06
432,62775	1,54373e+06
432,76431	1,54976e+06
432,90088	1,55548e+06
433,03745	1,56402e+06
433,17398	1,56715e+06
433,31052	1,57418e+06
433,44705	1,57794e+06
433,58356	1,58e+06
433,72006	1,58784e+06
433,85657	1,59355e+06
433,99304	1,59816e+06
434,12955	1,6039e+06
434,26602	1,60932e+06
434,40247	1,61735e+06
434,53891	1,62312e+06
434,67538	1,62982e+06
434,8118	1,6359e+06
434,94824	1,64225e+06
435,08466	1,64438e+06
435,22107	1,64603e+06
435,35745	1,65122e+06
435,49387	1,65873e+06
435,63025	1,66206e+06
435,7666	1,66997e+06
435,90298	1,68294e+06
436,03934	1,69096e+06
436,17569	1,69964e+06
436,31201	1,70296e+06
436,44833	1,70812e+06
436,58466	1,71336e+06
436,72098	1,71634e+06
436,85727	1,72071e+06
436,99356	1,72664e+06
437,12985	1,72738e+06
437,26614	1,73297e+06
437,4024	1,73911e+06
437,53867	1,74886e+06
437,6749	1,75454e+06
437,81116	1,76113e+06
437,94739	1,76556e+06
438,08359	1,77042e+06
438,21982	1,77548e+06
438,35602	1,77796e+06
438,49222	1,78357e+06
438,62839	1,7878e+06
438,76459	1,79302e+06
438,90073	1,79706e+06
439,0369	1,80264e+06
439,17307	1,80813e+06
439,3092	1,81429e+06
439,44531	1,82169e+06
439,58145	1,8252e+06
439,71756	1,82784e+06
439,85367	1,83135e+06
439,98975	1,83576e+06
440,12585	1,84003e+06
440,26193	1,84603e+06
440,39801	1,8517e+06
440,53406	1,85524e+06
440,6701	1,86502e+06
440,80615	1,86945e+06
440,94217	1,87431e+06
441,07822	1,87746e+06
441,21423	1,87927e+06
441,35022	1,87956e+06
441,48624	1,87703e+06
441,62222	1,87825e+06
441,75818	1,87976e+06
441,89417	1,88591e+06
442,03012	1,89499e+06
442,16608	1,89942e+06
442,30203	1,9048e+06
442,43796	1,9074e+06
442,57388	1,91263e+06
442,70978	1,91646e+06
442,8457	1,92137e+06
442,9816	1,92626e+06
443,11749	1,93078e+06
443,25336	1,93569e+06
443,38922	1,93843e+06
443,52509	1,94573e+06
443,66095	1,94984e+06
443,79678	1,95676e+06
443,93262	1,96147e+06
444,06845	1,96378e+06
444,20428	1,96854e+06
444,34009	1,97429e+06
444,47589	1,97618e+06
444,61166	1,98431e+06
